"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",13.044,0.353,0.41,0.04,-0.89,-0.19
"ClusIPW",20.373,0.576,0.36,0.61,-0.6,0.37
"addIPW",20.342,0.562,0.36,0.31,-0.82,0.31
"Oracle",22.794,0.72,0,0.2,-0.1,0.98
