"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",19.759,0.525,0.29,0.53,-0.74,0.3
"ClusIPW",17.098,0.295,-0.51,0.45,-0.51,0.51
"addIPW",20.889,0.744,0.81,0.55,-0.19,0.03
"Oracle",22.855,0.723,0,0.2,-0.1,0.98
