"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",17.708,0.402,-0.58,0.23,0.77,0.13
"ClusIPW",21.875,0.853,0.5,0.46,0.49,0.54
"addIPW",20.427,1,1,0,0,0
"Oracle",22.82,0.718,0,0.2,-0.1,0.98
