"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",17.071,0.388,-0.57,0.33,0.75,-0.01
"ClusIPW",21.505,0.736,0.32,0.62,0.43,0.57
"addIPW",21.615,0.519,-0.46,0.24,0.15,0.84
"Oracle",22.811,0.72,0,0.2,-0.1,0.98
