"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",19.076,0.364,-0.53,0.32,-0.22,0.75
"ClusIPW",12.781,0.168,-0.5,0.5,-0.5,-0.5
"addIPW",20.417,0.543,0.28,0.35,-0.8,0.41
"Oracle",22.929,0.724,0,0.2,-0.1,0.98
