"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",18.052,0.409,0.09,0.52,-0.83,0.16
"ClusIPW",18.026,0.405,-0.35,0.87,-0.3,0.15
"addIPW",22.107,0.759,-0.31,0.11,0.66,0.68
"Oracle",22.842,0.723,0,0.2,-0.1,0.98
