"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",16.487,0.455,0.48,0.28,-0.75,-0.36
"ClusIPW",18.009,0.542,0.26,0.62,0.39,-0.62
"addIPW",21.779,0.769,0.1,0.46,0.65,0.6
"Oracle",22.843,0.72,0,0.2,-0.1,0.98
