"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.246,0,-1,0,0,0
"ClusIPW",16.489,0.809,0.43,-0.52,0.52,0.52
"addIPW",8.64,0.5,0.45,0,0,-0.89
"Oracle",22.837,0.722,0,0.2,-0.1,0.98
