"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",16.36,0.323,-0.71,0.55,0.43,-0.03
"ClusIPW",20.346,0.534,0.1,0.57,-0.57,0.57
"addIPW",19.546,0.593,0.46,0.13,-0.87,0.13
"Oracle",22.912,0.724,0,0.2,-0.1,0.98
