"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",19.151,0.461,-0.03,0.64,-0.63,0.43
"ClusIPW",16.502,0.346,-0.38,0.83,-0.34,-0.23
"addIPW",21.573,0.752,0.71,0.56,-0.23,0.37
"Oracle",22.806,0.722,0,0.2,-0.1,0.98
