"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",18.975,0.503,-0.46,0.33,0.81,0.12
"ClusIPW",19.641,0.499,0.09,0.63,-0.63,0.45
"addIPW",21.478,0.834,0.82,0.49,-0.01,0.3
"Oracle",22.881,0.722,0,0.2,-0.1,0.98
