"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.24,0,-1,0,0,0
"ClusIPW",21.32,0.954,0.59,0.3,0.59,0.45
"addIPW",21.121,0.501,-0.45,0,0,0.89
"Oracle",22.811,0.72,0,0.2,-0.1,0.98
