"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",13.201,0.252,-0.07,0.44,-0.37,-0.82
"ClusIPW",13.306,0.189,-0.47,0.53,-0.53,-0.45
"addIPW",14.111,0.329,0.36,0.25,-0.75,-0.5
"Oracle",22.821,0.721,0,0.2,-0.1,0.98
