"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",15.144,0.263,-0.64,0.69,-0.27,-0.2
"ClusIPW",16.456,0.357,-0.27,0.83,-0.33,-0.37
"addIPW",22.489,0.72,-0.32,0.16,0.57,0.74
"Oracle",22.783,0.719,0,0.2,-0.1,0.98
