"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",19.227,0.539,0.46,0.38,-0.8,0.02
"ClusIPW",17.836,0.345,-0.43,0.53,-0.53,0.51
"addIPW",22,0.661,-0.44,0.1,0.67,0.58
"Oracle",22.822,0.723,0,0.2,-0.1,0.98
