"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.226,0,-1,0,0,0
"ClusIPW",13.643,0.2,-0.52,0.57,-0.53,-0.36
"addIPW",21.801,0.588,-0.03,0.35,-0.41,0.84
"Oracle",22.812,0.722,0,0.2,-0.1,0.98
