"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.196,0,-1,0,0,0
"ClusIPW",11.075,0.047,-0.8,0.23,-0.44,0.34
"addIPW",21.943,0.549,-0.06,0.19,-0.54,0.82
"Oracle",22.889,0.721,0,0.2,-0.1,0.98
