"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.242,0,-1,0,0,0
"ClusIPW",13.474,0.193,-0.56,0.56,-0.49,-0.38
"addIPW",12.027,0.455,-0.28,-0.58,-0.37,0.67
"Oracle",22.897,0.722,0,0.2,-0.1,0.98
