"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",18.281,0.489,-0.01,0.93,0.21,-0.3
"ClusIPW",21.726,0.845,0.51,0.48,0.51,0.51
"addIPW",21.421,0.773,-0.32,0.06,0.71,0.63
"Oracle",22.754,0.721,0,0.2,-0.1,0.98
