"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.222,0,-1,0,0,0
"ClusIPW",9.212,0,-0.58,-0.06,-0.58,-0.58
"addIPW",12.069,0.28,0.34,0.18,-0.69,-0.62
"Oracle",22.845,0.722,0,0.2,-0.1,0.98
