"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",17.052,0.503,-0.17,0.38,0.79,-0.44
"ClusIPW",17.398,0.442,-0.18,0.78,0.37,-0.46
"addIPW",20.658,0.855,0.9,0.37,-0.03,-0.21
"Oracle",22.877,0.723,0,0.2,-0.1,0.98
