"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",17.044,0.361,-0.63,0.75,0.17,0.03
"ClusIPW",15.605,0.29,-0.49,0.73,-0.42,-0.22
"addIPW",22.49,0.64,-0.4,0.16,0.46,0.78
"Oracle",22.774,0.72,0,0.2,-0.1,0.98
