"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",13.63,0.208,-0.73,0.48,0.26,-0.41
"ClusIPW",8.107,0.225,-0.51,-0.61,-0.37,-0.49
"addIPW",20.461,1,1,0,0,0
"Oracle",22.885,0.722,0,0.2,-0.1,0.98
