"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",20.913,0.553,-0.37,0.49,0.27,0.74
"ClusIPW",17.622,0.279,-0.45,0.18,-0.49,0.72
"addIPW",21.161,0.789,-0.32,0.04,0.76,0.56
"Oracle",22.891,0.721,0,0.2,-0.1,0.98
