"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",17.775,0.457,0.39,0.42,-0.8,-0.17
"ClusIPW",19.511,0.463,-0.11,0.57,-0.57,0.57
"addIPW",21.94,0.687,0.39,0.15,-0.79,0.45
"Oracle",22.827,0.722,0,0.2,-0.1,0.98
