"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",18.924,0.54,-0.01,0.78,0.58,-0.25
"ClusIPW",12.388,0.147,-0.52,0.46,-0.5,-0.52
"addIPW",9.236,0,-1,0,0,0
"Oracle",22.777,0.72,0,0.2,-0.1,0.98
