"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",17.345,0.389,0.14,0.53,-0.84,-0.05
"ClusIPW",15.956,0.307,-0.43,0.74,-0.49,-0.14
"addIPW",20.918,0.721,0.59,0.72,0.34,0.17
"Oracle",22.823,0.722,0,0.2,-0.1,0.98
