"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.218,0,-1,0,0,0
"ClusIPW",12.624,0.094,-0.72,0.25,-0.49,0.43
"addIPW",20.997,0.494,-0.36,0.34,-0.17,0.85
"Oracle",22.829,0.721,0,0.2,-0.1,0.98
