"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.192,0,-1,0,0,0
"ClusIPW",21.482,0.795,0.49,0.57,0.5,0.44
"addIPW",21.772,0.53,-0.31,0.23,-0.17,0.91
"Oracle",22.838,0.72,0,0.2,-0.1,0.98
