"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",17.134,0.394,0.2,0.51,-0.83,-0.15
"ClusIPW",16.511,0.334,-0.33,0.75,-0.57,-0.08
"addIPW",21.676,0.717,0.51,0.24,-0.74,0.37
"Oracle",22.788,0.72,0,0.2,-0.1,0.98
