"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",19.133,0.393,-0.59,0.4,0,0.7
"ClusIPW",15.621,0.322,-0.46,0.74,0.02,-0.49
"addIPW",21.73,0.505,-0.4,0.19,-0.08,0.89
"Oracle",22.786,0.722,0,0.2,-0.1,0.98
