"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",14.43,0.297,-0.56,0.14,0.81,-0.1
"ClusIPW",18.94,0.751,0.5,0.33,0.56,-0.56
"addIPW",20.565,0.686,-0.39,0.11,0.87,0.28
"Oracle",22.815,0.719,0,0.2,-0.1,0.98
