"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",20.118,0.593,-0.12,0.68,0.7,0.18
"ClusIPW",17.542,0.412,-0.18,0.92,-0.33,-0.13
"addIPW",20.464,1,1,0,0,0
"Oracle",22.915,0.721,0,0.2,-0.1,0.98
