"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",19.646,0.544,-0.12,0.87,0.42,0.22
"ClusIPW",18.306,0.37,-0.45,0.53,-0.42,0.58
"addIPW",20.734,0.68,0.48,0.79,0.33,0.19
"Oracle",22.87,0.722,0,0.2,-0.1,0.98
