"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",19.441,0.505,-0.24,0.86,0.07,0.44
"ClusIPW",21.931,0.817,0.59,0.5,0.1,0.62
"addIPW",14.303,0.509,0.35,0.28,0.2,-0.87
"Oracle",22.819,0.72,0,0.2,-0.1,0.98
