"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.224,0,-1,0,0,0
"ClusIPW",14.148,0.237,-0.45,0.62,-0.41,-0.49
"addIPW",18.055,0.809,-0.19,-0.2,0.76,0.59
"Oracle",22.846,0.72,0,0.2,-0.1,0.98
