"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",19.319,0.514,0.38,0.39,-0.83,0.13
"ClusIPW",16.754,0.278,-0.53,0.44,-0.53,0.5
"addIPW",16.995,0.693,-0.34,-0.22,0.63,0.66
"Oracle",22.831,0.723,0,0.2,-0.1,0.98
