"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.222,0,-1,0,0,0
"ClusIPW",20.425,0.562,0.03,0.75,-0.22,0.63
"addIPW",21.944,0.567,-0.49,0.14,0.46,0.73
"Oracle",22.85,0.722,0,0.2,-0.1,0.98
