"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",20.875,0.485,-0.44,0.34,-0.01,0.83
"ClusIPW",18.582,0.707,0.51,0.36,0.47,-0.62
"addIPW",16.75,0.693,-0.37,-0.19,0.74,0.53
"Oracle",22.823,0.722,0,0.2,-0.1,0.98
