"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",12.93,0.251,0.26,0.23,-0.8,-0.5
"ClusIPW",18.182,0.417,-0.54,0.79,0.18,0.23
"addIPW",20.452,1,1,0,0,0
"Oracle",22.836,0.721,0,0.2,-0.1,0.98
