"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",15.034,0.352,0.3,0.37,-0.72,-0.51
"ClusIPW",14.586,0.253,-0.46,0.65,-0.43,-0.42
"addIPW",22.012,0.687,0.39,0.19,-0.76,0.48
"Oracle",22.829,0.722,0,0.2,-0.1,0.98
