"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",17.773,0.433,-0.28,0.95,0.08,-0.14
"ClusIPW",17.243,0.394,-0.23,0.91,-0.3,-0.2
"addIPW",21.956,0.643,0.29,0.27,-0.7,0.6
"Oracle",22.767,0.72,0,0.2,-0.1,0.98
