"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",15.563,0.258,-0.67,0.1,0.7,0.23
"ClusIPW",14.003,0.222,-0.49,0.6,-0.49,-0.4
"addIPW",22.059,0.684,-0.41,0.11,0.66,0.62
"Oracle",22.822,0.72,0,0.2,-0.1,0.98
