"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",14.17,0.328,0.27,0.36,-0.6,-0.66
"ClusIPW",18.147,0.631,0.44,0.45,0.43,-0.65
"addIPW",21.182,0.756,0.37,0.59,0.66,0.28
"Oracle",22.804,0.719,0,0.2,-0.1,0.98
