"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",13.628,0.174,-0.84,0.51,-0.16,-0.08
"ClusIPW",14.266,0.224,-0.55,0.61,-0.47,-0.33
"addIPW",20.761,0.753,-0.38,0.01,0.77,0.51
"Oracle",22.881,0.723,0,0.2,-0.1,0.98
