"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",17.328,0.43,-0.37,0.61,0.62,-0.32
"ClusIPW",16.365,0.344,-0.32,0.81,-0.41,-0.26
"addIPW",18.861,0.432,-0.61,0.51,0.45,0.41
"Oracle",22.892,0.723,0,0.2,-0.1,0.98
