"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",18.425,0.513,-0.04,0.81,0.5,-0.31
"ClusIPW",19.75,0.603,0.57,0.79,-0.24,-0.07
"addIPW",20.906,0.8,-0.32,0.03,0.81,0.5
"Oracle",22.833,0.72,0,0.2,-0.1,0.98
