"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",20.678,0.611,0.28,0.76,-0.22,0.55
"ClusIPW",20.748,0.457,-0.63,0.07,0.33,0.7
"addIPW",21.073,0.501,-0.45,0,0,0.89
"Oracle",22.78,0.722,0,0.2,-0.1,0.98
