"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.21,0,-1,0,0,0
"ClusIPW",12.966,0.174,-0.51,0.51,-0.51,-0.46
"addIPW",16.443,0.505,-0.25,-0.23,-0.35,0.87
"Oracle",22.777,0.72,0,0.2,-0.1,0.98
