"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",20.59,0.621,0.32,0.84,-0.05,0.44
"ClusIPW",18.507,0.758,0.38,-0.15,-0.67,0.62
"addIPW",20.505,1,1,0,0,0
"Oracle",22.821,0.719,0,0.2,-0.1,0.98
