"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",16.715,0.337,-0.23,0.67,-0.71,0.04
"ClusIPW",14.038,0.23,-0.4,0.59,-0.5,-0.49
"addIPW",17.006,0.427,0.4,0.27,-0.86,-0.16
"Oracle",22.801,0.722,0,0.2,-0.1,0.98
