"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",19.6,0.404,-0.59,0.34,0.07,0.73
"ClusIPW",9.262,0.373,-0.34,-0.88,-0.19,-0.28
"addIPW",22.107,0.749,-0.2,0.28,0.68,0.65
"Oracle",22.812,0.721,0,0.2,-0.1,0.98
