"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",19.738,0.426,-0.53,0.41,-0.03,0.74
"ClusIPW",14.837,0.26,-0.45,0.67,-0.46,-0.37
"addIPW",22.153,0.736,-0.35,0.13,0.7,0.61
"Oracle",22.845,0.721,0,0.2,-0.1,0.98
