"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",15.749,0.403,0.43,0.22,-0.82,-0.29
"ClusIPW",21.085,0.666,0.17,0.72,0.4,0.54
"addIPW",21.943,0.647,-0.36,0.29,0.6,0.65
"Oracle",22.859,0.724,0,0.2,-0.1,0.98
