"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",18.232,0.522,0.51,0.29,-0.8,-0.14
"ClusIPW",18.235,0.373,-0.37,0.54,-0.53,0.54
"addIPW",21.705,0.738,0.37,0.06,-0.76,0.53
"Oracle",22.782,0.72,0,0.2,-0.1,0.98
