"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.234,0,-1,0,0,0
"ClusIPW",14.506,0.233,-0.58,0.63,-0.43,-0.27
"addIPW",22.035,0.7,-0.06,0.46,0.39,0.8
"Oracle",22.756,0.72,0,0.2,-0.1,0.98
