"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.202,0,-1,0,0,0
"ClusIPW",13.134,0.233,-0.54,0.32,0.56,-0.53
"addIPW",19.39,0.505,-0.41,-0.14,-0.06,0.9
"Oracle",22.764,0.718,0,0.2,-0.1,0.98
