"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",17.027,0.361,0.15,0.39,-0.91,0.02
"ClusIPW",14.246,0.21,-0.57,0.57,-0.57,-0.16
"addIPW",21.633,0.704,-0.33,0.22,0.8,0.45
"Oracle",22.929,0.723,0,0.2,-0.1,0.98
