"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.204,0,-1,0,0,0
"ClusIPW",16.252,0.322,-0.66,0.74,0.06,-0.13
"addIPW",22.113,0.69,-0.37,0.2,0.7,0.58
"Oracle",22.844,0.719,0,0.2,-0.1,0.98
