"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",18.812,0.579,0.57,0.27,-0.76,-0.15
"ClusIPW",21.976,0.748,0.54,0.37,-0.54,0.54
"addIPW",17.124,0.511,0.38,0.03,-0.91,0.17
"Oracle",22.826,0.72,0,0.2,-0.1,0.98
