"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",19.352,0.44,-0.48,0.6,-0.06,0.64
"ClusIPW",14.526,0.237,-0.53,0.63,-0.49,-0.27
"addIPW",21.649,0.51,-0.48,0.16,0.16,0.85
"Oracle",22.865,0.722,0,0.2,-0.1,0.98
