"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",16.52,0.297,-0.1,0.38,-0.89,0.22
"ClusIPW",13.013,0.483,-0.57,-0.33,0.5,0.57
"addIPW",22.795,0.707,0.05,0.23,-0.23,0.94
"Oracle",22.84,0.719,0,0.2,-0.1,0.98
