"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",17.527,0.483,0.09,0.73,0.29,-0.61
"ClusIPW",18.166,0.564,0.19,0.57,0.57,-0.57
"addIPW",20.529,1,1,0,0,0
"Oracle",22.818,0.719,0,0.2,-0.1,0.98
