"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",19.667,0.415,-0.06,0.23,-0.76,0.61
"ClusIPW",16.46,0.328,-0.41,0.76,-0.51,-0.02
"addIPW",21.496,0.497,-0.44,0.23,0,0.87
"Oracle",22.851,0.721,0,0.2,-0.1,0.98
